smiles,BalabanJ,Chi1n,Chi3n,Chi3v,EState_VSA2,EState_VSA6,EState_VSA9,FractionCSP3,HallKierAlpha,MinAbsEStateIndex,NumHDonors,PEOE_VSA14,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,VSA_EState3,VSA_EState8,VSA_EState9,fr_Al_OH_noTert,fr_C_S,fr_benzene,fr_imide,fr_unbrch_alkane,EPS,Nc
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.9045869153723525,5.915790448310592,2.89601638248112,4.079412835875509,0.0,0.0,0.0,0.0,-2.1899999999999995,0.2347825874743052,0,115.59217020070744,0.0,0.0,66.2271221763131,0.0,0.0,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,5.86,2.2925
*Oc1ccc(-c2ccc(C(*)=O)cc2)s1,2.303615435117306,4.048547388496604,1.86860875159294,2.7975742053091786,0.0,11.336785877934735,5.106527394840706,0.0,-1.61,0.0353928153242726,0,84.98947110312997,0.0,0.0,41.96165390246666,0.0,5.0632075352882095,6.286160523129555,0.0,0.0,6.420261269631309,0.0,0.0,0,0,1,0,0,4.73,1.9796
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,1.872001422146861,6.418225760369688,3.27255166857701,3.27255166857701,0.0,0.0,0.0,0.0,-2.669999999999999,0.2417736036271667,0,117.76072705568734,0.0,0.0,78.35985631323634,0.0,0.0,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,4.43,2.0217
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)cc1,2.308527167558888,4.800982700555701,2.338835952648351,2.5745382130438665,0.0,0.0,12.217873443046695,0.0,-1.7999999999999998,0.1160546690362707,0,99.4507965602452,0.0,0.0,59.65783953108687,0.0,0.0,11.653643418645796,0.0,0.0,1.1550029906361077,0.0,0.0,0,1,2,0,0,5.49,2.2139
*C(=O)c1ccc(C(=O)c2ccc(*)s2)cc1,2.286723613086444,4.298547388496605,1.9603636555352664,2.755688921471956,12.069405469494496,35.602254151781175,0.0,0.0,-1.7399999999999998,0.0726322751322754,0,90.77758107390376,0.0,0.0,52.40225258786495,0.0,0.0,12.069405469494496,0.0,0.0,1.3791723356009071,0.0,0.0,0,0,1,0,0,4.76,2.003
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,2.284394871094497,4.800982700555701,2.2453622174409213,2.2453622174409213,12.069405469494496,24.26546827384644,0.0,0.0,-2.22,0.0251322751322757,0,92.94613792888364,0.0,0.0,65.22129102278387,0.0,0.0,12.069405469494496,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,4.54,1.9846
*C(=O)c1ccc(C(=O)C(*)=S)cc1,2.996558090260967,3.1837396407417136,1.357637710127323,1.543033116076622,12.069405469494496,24.26546827384644,12.217873443046695,0.0,-1.35,0.0257936507936504,0,74.63620743344151,0.0,0.0,35.392371257240434,0.0,0.0,17.436888365010734,0.0,0.0,0.5994907407407408,0.0,0.0,0,1,1,0,0,5.0,2.0994
*OC(=S)c1ccc(C(*)=O)cc1,2.9340419411151166,2.9337396407417136,1.2384535700530246,1.4741558304485405,0.0,0.0,17.324400837887403,0.0,-1.2199999999999998,0.1410591458805743,0,68.84809746266774,0.0,0.0,35.392371257240434,0.0,0.0,11.33678818346809,5.106527394840706,0.0,5.720162981859411,0.0,0.0,0,1,1,0,0,5.24,2.0397
*C(=O)c1ccc(Oc2ccc(*)s2)cc1,2.135159759300548,4.002671533728536,1.6375860438717893,2.3121204979098806,0.0,11.336785877934735,4.736862953800049,0.0,-1.61,0.2316634122784915,0,85.30878258044086,0.0,0.0,41.96165390246666,0.0,10.812719368572116,6.286160523129555,0.0,0.0,2.4246352985638704,0.0,0.0,0,0,1,0,0,4.79,2.0027
*C(=O)c1ccc(OC(*)=S)cc1,2.809454194164694,2.887863785973645,1.131685203343221,1.2150185366765545,0.0,0.0,16.954736396846744,0.0,-1.2200000000000002,0.0160591458805743,0,69.16740893997861,0.0,0.0,29.82891976554344,0.0,5.749511833283905,11.839703760232704,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,5.05,2.0762
*C(=O)C(=S)OC(*)=S,3.788427600543415,1.2706207261596578,0.2176977029746496,0.4676977029746496,11.33678818346809,0.0,4.736862953800049,0.0,-0.3500000000000001,0.0207407407407407,0,50.8574784445365,0.0,0.0,0.0,0.0,0.0,16.89033142057124,9.53140013787187,0.0,0.1064814814814818,0.0,0.0,0,2,0,0,0,6.46,2.3004
*C(=O)Oc1ccc(C(*)=S)s1,2.7716918003223654,2.3854284739145486,0.8241907752687639,2.051971765453912,6.472220864716464,0.0,16.954736396846744,0.0,-0.7400000000000002,0.0301275510204079,0,66.99885208499873,0.0,0.0,17.00988133062452,4.794537184071822,5.0632075352882095,11.839703760232704,0.0,0.0,1.7896693121693126,-0.0301275510204079,0.0,0,1,0,0,0,5.33,2.0962
*Oc1ccc(OC(*)=O)s1,2.6495075543905027,2.1354284739145486,0.6989422222725457,1.4568100096439702,6.472220864716464,6.06636706846161,9.843390348640757,0.0,-1.0300000000000002,0.0402371504157217,0,54.70608348286341,0.0,0.0,12.13273413692322,4.794537184071822,10.12641507057642,6.472220864716464,0.0,0.0,6.716906651549508,-0.0402371504157217,0.0,0,0,0,0,0,4.26,1.8728
*C(=O)Oc1ccc(C(*)=S)cc1,2.809454194164694,2.887863785973645,1.131685203343221,1.367387463738737,6.472220864716464,0.0,16.954736396846744,0.0,-1.2200000000000002,0.0474999999999996,0,69.16740893997861,0.0,0.0,29.82891976554344,4.794537184071822,5.749511833283905,11.839703760232704,0.0,0.0,1.09375,-0.0474999999999996,0.0,0,1,1,0,0,4.83,2.0099
*OC(=O)OC(*)=O,3.3954996118673995,1.0206207261596576,0.125,0.125,6.472220864716464,0.0,0.0,0.0,-1.06,0.3795833333333329,0,32.06005121103962,0.0,0.0,0.0,9.589074368143644,0.0,12.627586494255224,9.843390348640757,0.0,4.269027777777778,-0.3795833333333329,0.0,0,0,0,0,0,4.67,1.5714
*OC(=S)OC(*)=O,3.3954996118673995,1.0206207261596576,0.125,0.2083333333333333,11.708908866641906,0.0,0.0,0.0,-0.6400000000000001,0.0324074074074076,0,38.56470984240118,0.0,0.0,0.0,4.794537184071822,0.0,11.708908866641906,9.843390348640757,0.0,4.671805555555555,-0.1712499999999996,0.0,0,1,0,0,0,4.16,1.7396
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,1.933629767577347,4.706795678960467,2.1693257896592333,5.341310702311035,0.0,5.380062770465915,0.0,0.0,-1.1,0.2473628840629201,1,106.03196104369503,0.0,0.0,36.39820241076966,5.001081976687867,0.0,0.0,0.0,0.0,2.963135670679863,0.0,0.0,0,0,0,0,0,7.17,2.5509
*Cc1ccc(-c2ccc(N*)s2)s1,2.2919551642465743,3.491417176566918,1.510498607006259,3.5457935606232613,0.0,4.877147193701299,0.0,0.1111111111111111,-0.8,0.2815279352481732,1,79.22896826436047,0.0,6.923737199690624,29.14261546754774,5.001081976687867,0.0,0.0,6.923737199690624,0.0,1.3549291383219957,1.396201656588561,0.0,0,0,0,0,0,4.54,1.9938
*Nc1ccc(-c2ccc(C(*)=O)s2)s1,2.3233777830440703,3.591987931205576,1.5554352945666596,3.631788086835555,0.0,22.673571755869474,0.0,0.0,-1.13,0.1891510770975055,1,83.38592877187125,0.0,0.0,29.142615467547746,5.001081976687867,0.0,6.286160523129555,0.0,0.0,1.2681944444444446,0.0,0.0,0,0,0,0,0,7.09,2.393
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,2.3233777830440703,3.591987931205576,1.5554352945666596,3.999639217033313,0.0,0.0,12.217873443046695,0.0,-0.7100000000000002,0.1812192932728646,1,89.89058740323281,0.0,0.0,29.142615467547746,5.001081976687867,0.0,5.36748289551624,0.0,0.0,2.551740231586462,0.0,0.0,0,1,0,0,0,8.62,2.7581
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,1.8980389987950737,5.209230991019564,2.5315633361506413,4.324889649532418,0.0,5.380062770465915,0.0,0.0,-1.5799999999999998,0.2374683723096421,1,108.20051789867492,0.0,0.0,48.53093654769288,5.001081976687867,0.0,0.0,0.0,0.0,2.9355361697785947,0.0,0.0,0,0,1,0,0,6.83,2.4847
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,2.303615435117306,4.094423243264672,1.893265072823612,3.076661526217999,0.0,0.0,12.217873443046695,0.0,-1.1900000000000002,0.1616170372469975,1,92.05914425821268,0.0,0.0,41.96165390246666,5.001081976687867,0.0,5.36748289551624,0.0,0.0,2.5072830582850427,0.0,0.0,0,1,1,0,0,5.47,2.2022
*Nc1ccc(C(=O)c2ccc(*)s2)s1,2.276791863299917,3.5919879312055767,1.5252116664065034,3.217924270895849,5.783244946364939,22.673571755869474,0.0,0.0,-1.13,0.1658810206181238,1,83.38592877187125,0.0,0.0,34.01976266124904,5.001081976687867,0.0,5.783244946364939,0.0,0.0,2.579243066053582,0.0,0.0,0,0,0,0,0,8.01,2.5062
*Nc1ccc(C(=O)C(*)=S)s1,2.8897596494816566,2.477180183450685,0.9224857209985596,2.0052684655005137,5.783244946364939,0.0,12.217873443046695,0.0,-0.7400000000000002,0.0939814814814818,1,67.24455513140902,0.0,0.0,17.00988133062452,5.001081976687867,0.0,11.150727841881178,0.0,0.0,1.8066147014361305,0.0,0.0,0,1,0,0,0,7.64,2.5145
*Nc1ccc(C(=S)c2ccc(*)s2)s1,2.276791863299917,3.5919879312055767,1.5252116664065034,3.953626531291365,0.0,16.716848648400653,12.217873443046695,0.0,-0.71,0.2339082315024776,1,89.89058740323281,0.0,0.0,34.01976266124904,5.001081976687867,0.0,4.864567318751625,0.0,0.0,2.8459097327202487,0.0,0.0,0,1,0,0,0,6.36,2.292
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,2.2762854936030408,4.094423243264673,1.8102102283121588,3.311150957458087,0.0,11.336785877934735,12.217873443046695,0.0,-1.1899999999999995,0.2205221718316957,1,92.05914425821268,0.0,0.0,46.83880109616796,5.001081976687867,0.0,4.864567318751625,0.0,0.0,1.2664768623498783,0.0,0.0,0,1,1,0,0,6.46,2.2999
*Nc1ccc(Nc2ccc(*)s2)s1,2.102852645102257,3.3878637859736447,1.324027202875412,2.8500731406980906,0.0,16.716848648400653,0.0,0.0,-1.0,0.2651818520618123,2,78.37280481141394,0.0,0.0,24.26546827384644,15.0032459300636,0.0,0.0,0.0,0.0,8.874654063786009,0.0,0.0,0,0,0,0,0,4.34,1.9478
*Nc1ccc(NC(*)=S)s1,2.6495075543905027,2.273056038218754,0.7802268225663472,1.6963429004016348,0.0,11.336785877934735,12.217873443046695,0.0,-0.6100000000000003,0.1784618291761149,2,62.23143117095172,0.0,0.0,12.13273413692322,10.002163953375732,0.0,5.491417678502805,0.0,0.0,5.67712962962963,0.0,0.0,0,1,0,0,0,5.78,2.19
*Nc1ccc(Oc2ccc(*)s2)s1,2.102852645102257,3.296112076437508,1.2294993840317865,2.6806303647239345,0.0,22.673571755869474,4.736862953800049,0.0,-1.0,0.2374040742840346,1,77.91713027840834,0.0,0.0,24.26546827384644,5.001081976687867,10.12641507057642,0.0,0.0,0.0,4.80539480452675,0.0,0.0,0,0,0,0,0,4.14,1.9001
*Nc1ccc(OC(*)=S)s1,2.6495075543905027,2.181304328682617,0.7235985435032182,1.5835284034906083,0.0,11.336785877934735,16.954736396846744,0.0,-0.6100000000000003,0.0673507180650038,1,61.77575663794611,0.0,0.0,12.13273413692322,5.001081976687867,5.0632075352882095,5.553543237103148,0.0,0.0,2.1562962962962966,0.0,0.0,0,1,0,0,0,5.02,2.0409
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,1.914902758589856,5.209230991019563,2.489896669483973,4.616556316199085,0.0,5.380062770465915,0.0,0.0,-1.5799999999999996,0.2311877443177045,1,108.20051789867492,0.0,0.0,48.53093654769288,5.687386274683562,0.0,0.0,0.0,0.0,1.621132494983505,0.0,0.0,0,0,1,0,0,4.74,2.0981
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.9054977594361533,5.71166630307866,2.7781652522833618,3.961561705677751,0.0,6.06636706846161,0.0,0.0,-2.06,0.2235507458590278,1,110.3690747536548,0.0,0.0,60.6636706846161,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,5.91,2.3449
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,2.3115864006790567,4.094423243264672,1.8760061743913985,3.2748848309213625,0.0,0.0,12.217873443046695,0.0,-1.19,0.167897665238935,1,92.05914425821268,0.0,0.0,41.27534960447096,5.687386274683562,0.0,5.36748289551624,0.0,0.0,1.2211990845721006,0.0,0.0,0,1,1,0,0,6.84,2.4805
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,1.8816231251221465,5.71166630307866,2.8592830857776224,3.704915206160528,0.0,5.380062770465915,0.0,0.0,-2.06,0.2230908842455625,1,110.3690747536548,0.0,0.0,60.6636706846161,5.687386274683562,0.0,0.0,0.0,0.0,1.6093717279080528,0.0,0.0,0,0,2,0,0,5.94,2.339
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,1.8726978379111328,6.214101615137756,3.1547005383792524,3.1547005383792524,0.0,6.06636706846161,0.0,0.0,-2.539999999999999,0.2165597297061663,1,112.53763160863473,0.0,0.0,72.79640482153933,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,4.29,2.0006
*Cc1ccc(-c2ccc(N*)cc2)cc1,2.275124195489887,4.496287800685112,2.172169285981684,2.172169285981684,0.0,0.0,0.0,0.0769230769230769,-1.7599999999999998,0.24706170913422,1,83.56608197432026,0.0,6.923737199690624,54.09438803938988,5.687386274683562,0.0,0.0,6.923737199690624,0.0,0.0,1.354467380896854,0.0,0,0,2,0,0,4.35,1.9585
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,2.2938665692343942,4.596858555323769,2.220984822450593,2.4566870828461087,0.0,0.0,12.217873443046695,0.0,-1.67,0.1508342833613396,1,94.22770111319257,0.0,0.0,54.09438803938988,5.687386274683562,0.0,5.36748289551624,0.0,0.0,1.1907467922890005,0.0,0.0,0,1,2,0,0,4.84,2.1003
*Nc1ccc(-c2ccc(O*)cc2)cc1,2.275124195489887,4.346858555323769,2.0725497890741225,2.0725497890741225,0.0,0.0,5.106527394840706,0.0,-1.96,0.0112027536756975,1,81.93493251105724,0.0,0.0,48.53093654769288,5.687386274683562,5.749511833283905,0.0,0.0,0.0,5.389820317602605,0.0,0.0,0,0,2,0,0,4.41,1.9841
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,2.268259429656968,4.094423243264673,1.8425125253375083,2.637837791274198,5.783244946364939,11.336785877934735,0.0,0.0,-1.61,0.1583276643990931,1,85.55448562685112,0.0,0.0,46.83880109616796,5.687386274683562,0.0,5.783244946364939,0.0,0.0,1.422217603090619,0.0,0.0,0,0,1,0,0,6.11,2.186
*Nc1ccc(C(=O)C(*)=S)cc1,2.921307190634043,2.979615495509782,1.2397865799295649,1.4251819858788637,5.783244946364939,0.0,12.217873443046695,0.0,-1.2200000000000002,0.0599017384731672,1,69.41311198638887,0.0,0.0,29.82891976554344,5.687386274683562,0.0,11.150727841881178,0.0,0.0,0.6658172713529857,0.0,0.0,0,1,1,0,0,5.95,2.2161
*Nc1ccc(C(=O)O*)cc1,2.843524062030637,2.729615495509782,1.1206024398552663,1.1206024398552663,5.969305287951849,12.13273413692322,5.106527394840706,0.0,-1.5099999999999998,0.1762093726379436,1,57.12034338425355,0.0,0.0,29.82891976554344,5.687386274683562,0.0,5.969305287951849,5.106527394840706,0.0,4.81604473733938,0.0,0.0,0,0,1,0,0,4.61,1.8988
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,2.268204423334219,4.596858555323769,2.127511087243163,2.598915608034196,0.0,0.0,12.217873443046695,0.0,-1.6699999999999997,0.2115176319992335,1,94.22770111319258,0.0,0.0,59.65783953108687,5.687386274683562,0.0,4.864567318751625,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,6.72,2.3239
*Nc1ccc(Nc2ccc(*)s2)cc1,2.105655381485372,3.890299098032741,1.6240691633742048,2.3360610959775614,0.0,5.380062770465915,0.0,0.0,-1.48,0.2470780843201476,2,80.54136166639383,0.0,0.0,36.39820241076966,16.37585452605499,0.0,0.0,0.0,0.0,6.27369341563786,0.0,0.0,0,0,1,0,0,5.07,1.9889
*Nc1ccc(NO*)cc1,2.664537066654608,2.52549135027785,1.0027513096575087,1.0027513096575087,0.0,0.0,5.20725302477729,0.0,-1.2200000000000002,0.0059318310657596,2,52.06125792327423,0.0,0.0,24.26546827384644,11.374772549367124,0.0,0.0,5.20725302477729,0.0,4.996600292894936,0.0,0.0,0,0,1,0,0,4.2,1.8848
*Nc1ccc(Oc2ccc(*)s2)cc1,2.105655381485372,3.798547388496604,1.5197349136740312,2.1942693677121228,0.0,11.336785877934735,4.736862953800049,0.0,-1.48,0.2266699210548417,1,80.08568713338823,0.0,0.0,36.39820241076966,5.687386274683562,10.812719368572116,0.0,0.0,0.0,2.5340070966658272,0.0,0.0,0,0,1,0,0,4.14,1.9073
*Nc1ccc(Oc2ccc(*)cc2)cc1,2.1088517120273824,4.300982700555701,1.777668146290926,1.777668146290926,0.0,0.0,4.736862953800049,0.0,-1.9599999999999995,0.2157693326795058,1,82.25424398836812,0.0,0.0,48.53093654769288,5.687386274683562,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,4.38,1.9297
*Nc1ccc(OC(*)=S)cc1,2.709147824373649,2.6837396407417136,1.0138340731454631,1.0971674064787964,0.0,0.0,16.954736396846744,0.0,-1.0900000000000003,0.0449940948601662,1,63.94431349292599,0.0,0.0,24.26546827384644,5.687386274683562,5.749511833283905,5.553543237103148,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,4.5,1.9514
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,2.3116410931172133,4.094423243264673,1.8325393276814188,2.965628926629589,5.907179729351506,11.336785877934735,0.0,0.0,-1.6099999999999997,0.0615838372385992,1,85.55448562685112,5.733667477162185,0.0,41.27534960447096,0.0,0.0,5.907179729351506,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,5.9,2.2535
*NC(=O)c1ccc(C(*)=O)s1,2.9120812188252145,2.477180183450685,0.9303802497894555,1.911100921675444,12.19334025248106,12.13273413692322,0.0,0.0,-1.16,0.0069444444444441,1,60.73989650004744,5.733667477162185,0.0,21.88702852432582,0.0,0.0,12.19334025248106,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.39,2.034
*NC(=O)c1ccc(C(*)=S)s1,2.9120812188252145,2.477180183450685,0.9303802497894555,2.278952051873202,5.907179729351506,0.0,12.217873443046695,0.0,-0.7400000000000002,0.0406424792139079,1,67.24455513140899,5.733667477162185,0.0,21.88702852432582,0.0,0.0,11.274662624867744,0.0,0.0,1.0992535903250191,0.0,0.0,0,1,0,0,0,6.12,2.2308
*NC(=O)c1ccc(O*)s1,2.7991216323578683,2.227180183450685,0.8051316967932377,1.6837902960632605,5.907179729351506,0.0,5.106527394840706,0.0,-1.03,0.0363907785336357,1,54.95178652927368,5.733667477162185,0.0,17.00988133062452,0.0,5.0632075352882095,5.907179729351506,0.0,0.0,6.090650037792895,0.0,0.0,0,0,0,0,0,4.85,1.969
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,2.2889549831233023,4.094423243264673,1.903238270479701,2.748870390862608,5.907179729351506,5.380062770465915,0.0,0.0,-1.61,0.0646188166624675,1,85.55448562685112,5.733667477162185,0.0,41.96165390246666,0.0,0.0,5.907179729351506,0.0,0.0,1.5566460905349797,0.0,0.0,0,0,1,0,0,5.23,2.1305
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,2.28940133813224,4.596858555323769,2.198655723081332,2.198655723081332,5.907179729351506,0.0,0.0,0.0,-2.0899999999999994,0.065977891156463,1,87.723042481831,5.733667477162185,0.0,54.09438803938988,0.0,0.0,5.907179729351506,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,4.85,2.0808
*NC(=O)c1ccc(C(*)=S)cc1,2.9340419411151166,2.979615495509782,1.264940007152673,1.5006422675481892,5.907179729351506,0.0,12.217873443046695,0.0,-1.2200000000000002,0.0561224489795921,1,69.41311198638887,5.733667477162185,0.0,35.392371257240434,0.0,0.0,11.274662624867744,0.0,0.0,1.1021589191232048,0.0,0.0,0,1,1,0,0,5.0,1.971
*NC(=O)c1ccc(O*)cc1,2.843524062030637,2.729615495509782,1.116504973776203,1.116504973776203,5.907179729351506,12.13273413692322,5.106527394840706,0.0,-1.5099999999999998,0.0460128495842786,1,57.12034338425355,5.733667477162185,0.0,29.82891976554344,0.0,5.749511833283905,5.907179729351506,0.0,0.0,5.216468017762661,0.0,0.0,0,0,1,0,0,4.32,1.9128
*NC(=O)C(=S)c1ccc(*)s1,2.8510623327042497,2.477180183450685,0.901652387665226,2.2502241897489723,5.907179729351506,11.336785877934735,12.217873443046695,0.0,-0.7400000000000001,0.0492129629629629,1,67.244555131409,5.733667477162185,0.0,17.00988133062452,0.0,0.0,10.77174704810313,4.794537184071822,0.0,1.433605442176871,0.0,0.0,0,1,0,0,0,8.51,2.5744
*NC(=O)C(=S)c1ccc(*)cc1,2.898667675015539,2.979615495509782,1.186650949570881,1.607748615915696,5.907179729351506,0.0,12.217873443046695,0.0,-1.2200000000000002,0.0778760393046107,1,69.41311198638888,5.733667477162185,0.0,29.82891976554344,0.0,0.0,10.77174704810313,4.794537184071822,0.0,0.0,0.0,0.0,0,1,1,0,0,5.85,2.1735
*NC(=O)C(=S)C(*)=O,4.053443249785434,1.3623724356957947,0.298926442257282,0.5676551815399145,17.057907571232686,0.0,0.0,0.0,-0.77,0.0046296296296299,1,44.59852285958521,5.733667477162185,0.0,0.0,0.0,0.0,17.057907571232686,9.589074368143644,0.0,0.0,0.0,0.0,0,1,0,0,0,6.53,2.263
*NC(=O)C(=S)O*,3.643224945571916,1.1123724356957947,0.1853954059492991,0.3707908118985982,10.95780738969004,0.0,5.106527394840706,0.0,-0.6400000000000001,0.0724074074074074,1,38.81041288881145,5.733667477162185,0.0,0.0,0.0,0.0,10.95780738969004,9.901064578912528,0.0,4.851157407407408,0.0,0.0,0,1,0,0,0,6.14,2.1173
*NC(=O)Nc1ccc(*)s1,2.5725016835725403,2.273056038218754,0.708362452925031,1.420354385528387,6.031114512338072,11.336785877934735,0.0,0.0,-1.03,0.0294302721088435,2,55.726772539590144,5.733667477162185,0.0,12.13273413692322,9.795619160759689,0.0,6.031114512338072,0.0,0.0,5.22411470143613,0.0,0.0,0,0,0,0,0,4.94,2.0074
*NC(=O)Nc1ccc(*)cc1,2.6449316670687724,2.7754913502778504,0.9761021163984734,0.9761021163984734,6.031114512338072,0.0,0.0,0.0,-1.5099999999999998,0.0512792894935751,2,57.89532939457002,5.733667477162185,0.0,24.26546827384644,10.481923458755384,0.0,6.031114512338072,0.0,0.0,2.759027777777778,0.0,0.0,0,0,1,0,0,4.69,1.9598
*NC(=O)NC(*)=O,3.3954996118673995,1.1582482904638631,0.1645620726159657,0.1645620726159657,12.441209818454194,0.0,0.0,0.0,-1.06,0.0670833333333331,2,33.08074026776635,11.050456081168516,0.0,0.0,9.589074368143644,0.0,12.441209818454194,0.0,0.0,2.177083333333333,0.0,0.0,0,0,0,1,0,5.39,1.8738
*NC(=O)NC(*)=S,3.3954996118673995,1.1582482904638631,0.1645620726159657,0.2666241452319315,6.031114512338072,0.0,12.217873443046695,0.0,-0.64,0.0185648148148147,2,39.58539889912791,11.050456081168516,0.0,0.0,4.794537184071822,0.0,11.522532190840876,0.0,0.0,2.547453703703704,0.0,0.0,0,1,0,0,0,7.36,2.102
*NC(=O)NO*,3.002590528674132,0.9082482904638632,0.0926977029746495,0.0926977029746495,6.031114512338072,0.0,0.0,0.0,-0.77,0.017824074074074,2,27.24666879647057,11.213764075283386,0.0,0.0,4.794537184071822,0.0,6.031114512338072,5.20725302477729,0.0,4.522453703703704,0.0,0.0,0,0,0,0,0,5.14,1.8753
*NC(=O)Oc1ccc(*)s1,2.5725016835725403,2.181304328682617,0.6402652101698849,1.314799664207976,6.093240070938415,11.336785877934735,4.736862953800049,0.0,-1.03,0.0919302721088435,1,55.27109800658455,5.733667477162185,0.0,12.13273413692322,4.794537184071822,5.0632075352882095,6.093240070938415,0.0,0.0,2.1282350718065004,0.0,0.0,0,0,0,0,0,4.64,1.9321
*NC(=O)Oc1ccc(*)cc1,2.6449316670687724,2.6837396407417136,0.8981984427867793,0.8981984427867793,6.093240070938415,0.0,4.736862953800049,0.0,-1.5099999999999998,0.1137792894935751,1,57.43965486156442,5.733667477162185,0.0,24.26546827384644,4.794537184071822,5.749511833283905,6.093240070938415,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,4.54,1.8802
*NC(=O)OC(*)=S,3.3954996118673995,1.0664965809277265,0.1343643696413162,0.2176977029746495,6.093240070938415,0.0,0.0,0.0,-0.64,0.0810648148148147,1,39.12972436612232,5.733667477162185,0.0,0.0,4.794537184071822,0.0,11.646783308041565,4.736862953800049,0.0,0.0,0.0,0.0,0,1,0,0,0,5.76,1.9479
*NC(=S)c1ccc(C(*)=S)s1,2.9120812188252145,2.477180183450685,0.9303802497894555,2.64680318207096,0.0,11.336785877934735,24.43574688609339,0.0,-0.32,0.1676908541194256,1,73.74921376277055,5.733667477162185,0.0,21.88702852432582,0.0,0.0,10.355984997254431,0.0,0.0,1.1918461829176117,0.0,0.0,0,2,0,0,0,6.57,2.3514
*NC(=S)c1ccc(O*)s1,2.7991216323578683,2.227180183450685,0.8051316967932377,2.051641426261018,0.0,11.336785877934735,17.324400837887403,0.0,-0.6100000000000001,0.0161233938019651,1,61.45644516063523,5.733667477162185,0.0,17.00988133062452,0.0,5.0632075352882095,4.988502101738191,0.0,0.0,6.3165759637188215,0.0,0.0,0,1,0,0,0,5.61,2.1391
*NC(=S)c1ccc(O*)cc1,2.843524062030637,2.729615495509782,1.116504973776203,1.3522072341717188,0.0,0.0,17.324400837887403,0.0,-1.09,0.0013022014361301,1,63.62500201561511,5.733667477162185,0.0,29.82891976554344,0.0,5.749511833283905,4.988502101738191,0.0,0.0,5.284495228647014,0.0,0.0,0,1,1,0,0,4.57,1.9858
*NC(=S)C(=O)O*,3.643224945571916,1.1123724356957947,0.1853954059492991,0.3520620726159658,10.95780738969004,0.0,0.0,0.0,-0.6400000000000001,0.0025925925925927,1,38.81041288881144,5.733667477162185,0.0,0.0,0.0,0.0,10.95780738969004,9.901064578912528,0.0,4.5502314814814815,0.0,0.0,0,1,0,0,0,6.34,2.1342
*NC(=S)Nc1ccc(*)cc1,2.6449316670687724,2.7754913502778504,0.9761021163984734,1.0781641890144391,0.0,0.0,12.217873443046695,0.0,-1.09,0.1570540438397581,2,64.39998802593158,5.733667477162185,0.0,24.26546827384644,5.687386274683562,0.0,5.112436884724758,0.0,0.0,3.89874433106576,0.0,0.0,0,1,1,0,0,5.66,2.0938
*NC(=S)NC(*)=S,3.3954996118673995,1.1582482904638631,0.1645620726159657,0.3686862178478972,0.0,0.0,24.43574688609339,0.0,-0.22,0.1620370370370369,2,46.090057530489474,11.050456081168516,0.0,0.0,0.0,0.0,10.603854563227564,0.0,0.0,3.658564814814815,0.0,0.0,0,2,0,0,0,6.08,2.2528
