smiles,BalabanJ,Chi0,Chi1n,Chi1v,Chi4n,EState_VSA1,EState_VSA2,EState_VSA9,FpDensityMorgan1,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,Kappa3,MinAbsEStateIndex,MolLogP,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumHAcceptors,NumHDonors,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA2,PEOE_VSA8,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState6,VSA_EState8,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_COO,fr_COO2,fr_C_O_noCOO,fr_C_S,fr_alkyl_halide,fr_bicyclic,fr_diazo,fr_ester,fr_ether,fr_imide,fr_ketone,fr_ketone_Topliss,fr_nitrile,fr_nitro,fr_oxazole,fr_para_hydroxylation,fr_piperzine,fr_quatN,fr_thiophene,fr_unbrch_alkane,Eea,Egb,Egc,Ei
*c1ccc(N2C(=O)N(*)C2=O)cc1,2.2913274080950465,10.292528739883947,3.347649484259677,3.347649484259677,0.9669647654856061,0.0,12.062229024676144,0.0,1.1666666666666667,2.3333333333333335,0.0,-1.8399999999999999,12,0.5275345428719009,0.1473204837490547,0.6875000000000001,0,4,1,1,1,2,0,1,1,1,0.0,0.0,0.0,9.589074368143644,23.815982367821317,5.316788604006331,0.0,0.0,4.899909730850478,24.26546827384644,0.0,10.966276799312087,15.276460642827207,17.379017628682476,0.0,0.0,0.0,0.0,-0.14277258125472403,0.0,23.975464852607708,1.3488166099773242,8.776731859410432,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,4.9853,-99.0
*c1ccc(Cc2ccc(N3C(=O)N(*)C3=O)cc2)cc1,1.7398625279518145,14.982763184195939,5.876123470492143,5.876123470492143,1.9776327475131406,0.0,12.062229024676144,0.0,0.8947368421052632,2.0,0.06666666666666667,-2.6199999999999997,19,1.6080057214126173,0.16779205509364226,2.2783000000000007,0,4,1,1,2,2,0,3,1,1,0.0,0.0,0.0,9.589074368143644,23.815982367821317,5.316788604006331,0.0,6.4208216229260096,4.899909730850478,59.65783953108687,0.0,10.966276799312087,15.276460642827207,17.379017628682476,6.4208216229260096,0.0,11.126902983393991,0.0,-0.1164101677296816,0.0,24.606407971181042,1.3533513108929012,17.63434103115838,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,4.1662,-99.0
*c1ccc(Oc2ccc(N3C(=O)N(*)C3=O)cc2)cc1,1.7398625279518145,14.982763184195939,5.577264979769459,5.577264979769459,1.6787742567904562,0.0,12.062229024676144,4.736862953800049,0.8947368421052632,2.0,0.0,-2.8199999999999994,19,1.5549982604002703,0.20860838162425432,2.4798,0,5,1,1,2,3,0,3,1,1,0.0,0.0,0.0,14.325937321943691,23.815982367821317,5.316788604006331,0.0,0.0,4.899909730850478,48.53093654769288,11.49902366656781,15.703139753112136,15.276460642827207,17.379017628682476,0.0,0.0,0.0,0.0,5.539210659304835,0.0,24.488352415625485,1.3221013108929012,16.08381948920827,0.0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,4.3691,-99.0
*C(=O)Nc1ccc(Cc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,1.50535844685544,20.543241116511002,8.371067891936702,8.371067891936702,3.1249241690028744,0.0,18.224454764819132,0.0,0.8888888888888888,2.185185185185185,0.045454545454545456,-3.729999999999999,27,2.7898017874521135,0.018462222062238576,3.333800000000002,1,5,1,1,3,3,1,4,0,0,0.0,0.0,0.0,14.383611552215466,35.66559438264787,0.0,0.0,6.4208216229260096,10.216698334856808,88.98384371986572,0.0,16.283065403318417,16.169309733438947,18.224454764819132,6.4208216229260096,0.0,31.842880334931625,0.0,-0.3520500471841288,0.0,37.936741925206896,2.8605675129126418,22.170931737228727,0.0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.1109,-99.0
*c1ccc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,1.513126178500934,26.766855755642602,10.996043699756664,12.702832857926644,4.575705127068533,18.95625219280232,28.504713933793997,0.0,0.5833333333333334,1.75,0.0,-4.6099999999999985,36,2.71599909139191,0.0019898224837850975,2.3615000000000004,0,7,2,2,4,5,0,4,0,0,0.0,0.0,0.0,23.743197021218613,58.437984683367226,5.316788604006331,0.0,0.0,4.899909730850478,113.24931199371217,0.0,26.87989648802881,5.687386274683562,28.945507521412353,4.565048284931329,0.0,41.43195470307527,0.0,14.381467896013744,0.0,53.09732089778541,2.5627036472876568,27.023319156022257,0.0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.066,-99.0
*c1cc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc(C(F)(F)F)c1,1.4951210587496182,30.13709924364568,11.723674011793467,13.430463169963446,4.800781352127269,36.603181931294294,44.45745176330086,0.0,0.65,1.825,0.034482758620689655,-4.819999999999999,40,3.3562871568740484,0.017828222095898294,3.380300000000002,0,7,2,2,4,5,0,4,0,0,0.0,0.0,0.0,36.91444216424308,58.437984683367226,5.316788604006331,0.0,6.176298517443475,4.899909730850478,112.74639641694755,0.0,26.87989648802881,18.858631417708022,28.945507521412353,10.741346802374803,0.0,46.995406194772265,0.0,54.216102089321986,0.0,52.92505318483829,2.073773692787492,20.76514513994876,0.0,0,0,0,0,0,4,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.3576,-99.0
*c1cccc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,1.5204656286180769,26.766855755642602,10.996043699756662,12.702832857926643,4.571484598921527,18.95625219280232,28.504713933793997,0.0,0.5833333333333334,1.8333333333333333,0.0,-4.6099999999999985,36,2.71599909139191,0.11157955020096355,2.3615000000000004,0,7,2,2,4,5,0,4,0,0,0.0,0.0,0.0,23.743197021218613,58.437984683367226,5.316788604006331,0.0,0.0,4.899909730850478,113.24931199371217,0.0,26.87989648802881,5.687386274683562,28.945507521412353,4.565048284931329,0.0,41.43195470307527,0.0,14.276576544066677,0.0,53.18565817346364,2.56903498280753,26.969744793695504,0.0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.2222,-99.0
*C(=O)Nc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c2)cc1,1.2419158007752076,28.388176099202237,11.393576606259938,11.393576606259938,3.9593500206307337,5.907179729351506,29.69508598586763,0.0,0.631578947368421,1.736842105263158,0.0,-5.5699999999999985,38,4.396063509738933,0.058054670454426915,4.247600000000002,3,9,1,1,4,5,3,6,0,0,0.0,0.0,0.0,23.97268592035911,58.854726390718,0.0,0.0,0.0,20.850275542869472,113.24931199371218,0.0,26.91664261133108,27.54408228280607,30.03881422352214,0.0,0.0,41.43195470307527,0.0,-0.5222139678046147,0.0,63.81874165424038,8.329252269918888,26.129539752533965,0.0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,2.92,-99.0
*c1nc2c(n1C)C(=O)N(*)C2=O,2.7221370399338785,9.74855866551393,2.947102672463695,2.947102672463695,0.9787967694242634,0.0,11.814359458703011,0.0,1.5454545454545454,2.909090909090909,0.16666666666666666,-1.6500000000000001,11,0.36552453663872064,0.06027777777777765,-1.3450000000000002,0,5,1,1,0,4,0,0,0,0,0.0,0.0,0.0,9.589074368143644,18.141679533467553,14.867866772744893,7.04767198267719,0.0,0.0,11.387855989696922,0.0,6.3273200747645415,0.0,26.682226231447903,7.04767198267719,0.0,20.976930357840565,0.0,1.3310185185185186,0.0,27.24231481481481,1.3582407407407406,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,4.0674,-99.0
*c1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1C,1.5880446250490705,23.764702044529475,9.737948582292418,9.737948582292418,4.347369831333505,0.0,23.628718917406022,0.0,0.6774193548387096,1.8387096774193548,0.12,-4.06,31,2.2142484261181843,0.10783946382445109,3.3143600000000015,0,6,2,2,3,4,0,2,0,0,0.0,0.0,0.0,19.178148736287287,35.3824722605512,5.316788604006331,0.0,20.771211599071872,4.899909730850478,81.40872992111025,11.126902983393991,10.966276799312087,5.687386274683562,28.945507521412353,0.0,20.771211599071872,58.122309178166255,0.0,-0.6875055689459169,0.0,52.72975139179308,1.3438315857566745,13.736489592753397,6.0176485463980605,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.1985,-99.0
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,1.6262228851231806,25.178915606902567,9.498111006635492,9.498111006635492,3.877144349284285,29.59802420535787,45.47819053098166,0.0,0.6666666666666666,1.7272727272727273,0.0,-4.92,33,2.591052688069717,0.034888057284410356,1.8501000000000003,1,9,2,2,3,6,1,4,0,0,0.0,0.0,0.0,33.87375049927164,53.32532434631616,0.0,0.0,0.0,9.799819461700956,87.97801256633649,0.0,15.866186530162565,11.374772549367124,40.99071212332813,0.0,0.0,62.1479320546129,0.0,-0.8500017190973805,0.0,77.77016570090805,9.664888828503546,13.927624848798953,0.0,0,0,0,1,1,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.4931,-99.0
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)OC)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,1.6364813124007054,25.886022388089113,9.886876644581307,9.886876644581307,3.9893713221441325,29.59802420535787,45.47819053098166,4.736862953800049,0.7058823529411765,1.7941176470588236,0.04,-4.92,34,2.668522435116572,0.0033148043167883223,1.9385000000000001,0,9,2,2,3,7,0,4,0,0,0.0,0.0,0.0,33.50408605823098,53.32532434631616,0.0,0.0,0.0,16.90961700297849,87.97801256633649,0.0,15.866186530162565,11.374772549367124,42.99398226976496,4.736862953800049,0.0,62.1479320546129,0.0,3.997575925397097,0.0,78.9494428577493,0.0,14.505271262430217,0.0,0,0,0,0,0,6,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.4437,-99.0
*c1ccc(Cc2ccc(N3C(=O)C(=O)N(*)C3=O)cc2)cc1,1.796319639421199,16.560113453385565,6.330247615724074,6.330247615724074,2.1327314801314903,17.845473971041084,0.0,0.0,0.8571428571428571,1.9523809523809523,0.0625,-2.9499999999999997,21,1.9028641871591687,0.24033827162157162,1.2115000000000002,0,5,1,1,2,3,0,3,1,1,0.0,0.0,0.0,14.383611552215466,29.599227314186255,5.316788604006331,0.0,6.4208216229260096,4.899909730850478,59.65783953108687,0.0,10.966276799312087,10.481923458755384,23.162262575047414,16.00989599106965,0.0,11.126902983393991,0.0,-0.43263385246984987,0.0,36.49515034124792,1.0778883479299382,16.86065457826502,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.5238,-99.0
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.3062900047330568,27.637099243645675,11.044914346991828,12.528077594586218,4.416019160296168,21.65161259512051,38.41961566781611,0.0,0.5675675675675675,1.6216216216216217,0.0,-4.889999999999999,37,3.0408273914394397,0.024517009206314055,3.2219000000000015,0,8,2,2,4,6,0,4,0,0,0.0,0.0,0.0,27.59594572061622,45.21972539696869,5.316788604006331,0.0,9.79096695103555,4.899909730850478,107.18294492525057,11.126902983393991,10.966276799312087,5.687386274683562,37.36330450574129,9.837253136417502,0.0,41.43195470307527,0.0,25.383440173398363,0.0,52.557438481993316,1.3026052879052596,23.599095207000268,0.0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.396,-99.0
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,1.1622167962929815,35.18070483908617,15.635764204555796,15.635764204555796,7.645048873586873,17.22934992809979,23.66397147352956,0.0,0.4897959183673469,1.4489795918367347,0.023809523809523808,-6.729999999999998,49,3.583368535655097,0.06718923001560007,6.515000000000005,0,7,2,3,6,5,0,5,0,0,0.0,0.0,0.0,23.97268592035911,47.35601905836431,0.0,0.0,5.41499046939678,9.799819461700956,183.5311389314284,11.126902983393991,15.866186530162565,11.374772549367124,29.914879440535575,5.41499046939678,0.0,74.04374934563208,0.0,-0.6993741273104515,0.0,68.55906858619353,0.0,43.22078659667734,0.0,0,0,0,0,0,5,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,2.3311,-99.0
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(C)C6=O)cc4)cc3)cc2)cc1,1.10550648778582,32.87130376232768,13.973572775562003,15.456736023156399,5.279914970791068,9.837253136417502,21.60532640973856,9.473725907600098,0.5555555555555556,1.5333333333333334,0.02702702702702703,-5.729999999999998,45,4.5430166397833345,0.13538137977431774,6.499200000000007,0,7,1,1,6,6,0,7,0,0,0.0,0.0,0.0,27.480597260072678,44.55679516097332,4.899909730850478,0.0,9.79096695103555,7.04767198267719,132.45424435262626,34.12495031652961,21.606460044523317,0.0,32.179738156559615,9.837253136417502,0.0,20.715977351537635,0.0,38.30940195869741,0.0,27.813525341417495,1.981912037772096,38.343887797029886,0.0,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.443,-99.0
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(c5ccccc5)C6=O)cc4)cc3)cc2)cc1,1.038058669314522,35.98418793745003,15.660649580334985,17.143812827929377,5.9796855748987126,9.837253136417502,21.60532640973856,9.473725907600098,0.48,1.5,0.0,-6.509999999999997,50,5.012584396056982,0.12893713879694713,8.074000000000007,0,7,1,1,7,6,0,8,0,0,0.0,0.0,0.0,27.480597260072678,50.244181435656884,0.0,0.0,9.79096695103555,4.899909730850478,162.78607969493427,34.12495031652961,26.506369775373795,5.687386274683562,20.232156443031947,9.837253136417502,0.0,20.715977351537635,0.0,38.46354825146175,0.0,29.489156981786586,1.9441558859286427,47.42984207780009,0.0,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,-99.0,-99.0,3.4421,-99.0
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,1.7519558647062827,29.308672118899487,10.265688851437453,10.265688851437453,4.016263255958321,52.0242604565336,32.79573462423974,0.0,0.631578947368421,1.5789473684210527,0.08333333333333333,-4.880000000000002,38,3.7197503206368703,0.05530832568177124,2.852800000000001,0,8,0,0,3,8,0,4,0,0,0.0,0.0,0.0,35.81621619364902,27.611263926320795,9.551078168738563,0.0,12.724717718060766,0.0,89.9461528641882,28.313312924645363,37.77716055626974,26.34249028604892,22.27579588679933,0.0,0.0,0.0,0.0,86.43896047450426,0.0,52.205778745937835,-0.5653123602128403,9.214410385129927,0.0,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,2.7837,-99.0
*c1cc(-c2nc3ccccc3o2)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1,1.6192712014723223,23.01577890008604,9.254094070779198,9.254094070779198,3.795507118468822,11.118533790104014,32.663430647963196,4.417150937053347,0.8064516129032258,2.129032258064516,0.0,-4.59,31,2.050442826576716,0.14551761625219406,1.1967999999999994,0,8,0,0,3,8,0,2,0,0,0.0,0.0,0.0,4.417150937053347,38.7109847855793,14.53505668968577,0.0,0.0,0.0,96.01251993264982,17.141561688406465,28.303434648669644,0.0,14.53505668968577,0.0,0.0,0.0,0.0,6.048466232244434,0.0,57.13354399957824,0.6919430322522373,16.802369929564918,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,-99.0,-99.0,2.4745,-99.0
*c1cc(-c2nc3ccccc3s2)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1,1.6192712014723223,23.01577890008604,9.254094070779198,10.070590651706924,3.795507118468822,11.118533790104014,32.663430647963196,4.9839785209472085,0.8064516129032258,2.129032258064516,0.0,-4.169999999999999,31,2.1379481487962746,0.17155928291886102,1.6652999999999991,0,7,0,0,3,8,0,2,0,0,0.0,0.0,0.0,0.0,49.1646704383409,14.53505668968577,0.0,0.0,0.0,96.01251993264982,16.258461463233324,28.303434648669644,0.0,14.53505668968577,0.0,0.0,0.0,0.0,1.3387313675523032,1.5689843932681646,57.405534740318984,1.6122357554021036,17.625003674420885,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-99.0,-99.0,2.4436,-99.0
*C(C#N)=C(C#N)n1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,2.606244416578066,17.756630355021702,5.786444703556832,5.786444703556832,2.2431507384628993,22.237067580208027,33.3179562777489,5.261891554738487,0.9090909090909091,1.7727272727272727,0.0,-3.78,22,1.1887717397260669,0.019731670445955807,-1.0101399999999998,0,8,0,0,1,8,0,1,0,0,0.0,0.0,0.0,0.0,27.241936170915018,9.551078168738563,0.0,0.0,0.0,59.62397056025241,12.138442625584547,22.237067580208027,0.0,9.551078168738563,0.0,22.66222573506152,0.0,0.0,-0.7327414320487924,0.0,50.40700707211259,18.3819630541483,6.077701031999373,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-99.0,-99.0,3.4736,-99.0
*C1(C)CC(*)(C)C(=O)N(C)C1=O,3.0672959499906667,10.439157588755426,3.509782262650327,3.509782262650327,1.213782606697952,0.0,23.650171551025796,0.0,1.3636363636363635,2.090909090909091,0.75,-0.8600000000000001,11,0.7372454018831062,0.029699074074074128,0.8309,0,3,1,1,0,2,0,0,1,1,0.0,0.0,0.0,9.589074368143644,11.814359458703011,4.899909730850478,0.0,32.10410811463004,7.04767198267719,0.0,0.0,0.0,0.0,23.761941172230678,9.589074368143644,0.0,20.268296022307258,11.835812092322787,-0.059398148148148255,0.0,24.85930555555555,0.0,0.0,4.080046296296296,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,5.3373,-99.0
*c1cc(C(c2ccc(O)c(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,1.8801313759125606,30.394458556526395,10.646405866009685,10.646405866009685,4.639769896438552,79.0904164380667,27.472282213644167,0.0,0.6410256410256411,1.5384615384615385,0.12,-4.880000000000001,39,3.016363633080773,0.034895717291099304,2.2105,2,8,0,0,3,8,2,3,0,0,0.0,0.0,0.0,36.55554507573033,27.611263926320795,9.551078168738563,0.0,17.76758750428373,0.0,101.07305584758221,17.186409941251373,28.303434648669644,26.34249028604892,32.11672999330692,5.41499046939678,0.0,11.126902983393991,0.0,86.16716524376196,0.0,52.369173544412774,19.152194337836157,4.94624210033783,0.0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,2.3838,-99.0
*c1c(C)cc(-c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,1.3734805437525857,28.618073195657995,12.219999389861295,12.219999389861295,5.456682608602913,0.0,23.628718917406022,0.0,0.5263157894736842,1.5,0.125,-4.839999999999999,38,3.0025144842213822,0.10458392643652548,5.289780000000005,0,6,2,2,4,4,0,3,0,0,0.0,0.0,0.0,19.178148736287287,35.3824722605512,5.316788604006331,0.0,27.694948798762496,4.899909730850478,105.1712826181921,22.253805966787983,10.966276799312087,5.687386274683562,28.945507521412353,0.0,27.694948798762496,63.68576066986325,0.0,-0.49390330545939254,0.0,53.45348023625316,1.3443443345958845,20.45389790188859,8.221275648083527,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,2.8885,-99.0
*c1cc(C)c(-c2c(C)cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C)c(C)c1,1.3774802984800099,28.618073195657995,12.219999389861295,12.219999389861295,5.560260130813189,0.0,23.628718917406022,0.0,0.5526315789473685,1.5263157894736843,0.125,-4.839999999999999,38,3.0025144842213822,0.11380665256401357,5.289780000000005,0,6,2,2,4,4,0,3,0,0,0.0,0.0,0.0,19.178148736287287,35.3824722605512,5.316788604006331,0.0,27.694948798762496,4.899909730850478,105.1712826181921,22.253805966787983,10.966276799312087,5.687386274683562,28.945507521412353,0.0,27.694948798762496,63.68576066986325,0.0,-0.4842922806144052,0.0,53.28990370995181,1.343956839733493,20.23375274063475,8.36648868944453,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.1002,-99.0
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4s3)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,1.402636725089259,28.576256832401103,11.753192218807026,12.569688799734754,4.872829826236815,23.628718917406022,28.78783605589067,4.9839785209472085,0.717948717948718,2.0,0.0,-5.2799999999999985,39,3.1052114440288396,0.025258921943488,4.428600000000004,0,8,2,2,4,7,0,4,0,0,0.0,0.0,0.0,23.97268592035911,68.90942557038441,4.9839785209472085,0.0,0.0,9.799819461700956,106.68002934848595,10.571075188549761,15.866186530162565,11.374772549367124,34.89885796148278,0.0,0.0,51.789943378844086,0.0,0.16225921729872683,1.4277135263859648,73.10671922445762,0.6129204971448841,23.55548082079939,0.0,0,0,0,0,0,5,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,-99.0,-99.0,2.5125,-99.0
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4o3)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,1.402636725089259,28.576256832401103,11.753192218807026,11.753192218807026,4.872829826236815,23.628718917406022,34.67855997791658,4.417150937053347,0.717948717948718,2.0,0.0,-5.699999999999998,39,3.007386752585319,0.01148481726029238,3.9601000000000033,0,9,2,2,4,7,0,4,0,0,0.0,0.0,0.0,28.389836857412455,58.455739917622815,4.9839785209472085,0.0,0.0,9.799819461700956,106.68002934848595,11.454175413722904,15.866186530162565,11.374772549367124,34.89885796148278,0.0,0.0,51.789943378844086,0.0,5.158641129479285,0.0,72.7132007059391,0.0,22.708361479235606,0.0,0,0,0,0,0,5,0,0,3,0,0,0,2,0,0,0,0,1,2,0,0,0,0,-99.0,-99.0,2.6591,-99.0
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1,1.0459685944927657,33.03444046914421,13.43277813296547,14.915941380559865,4.989983216846283,21.65161259512051,38.41961566781611,9.473725907600098,0.5111111111111111,1.488888888888889,0.0,-6.0699999999999985,45,4.363744681891271,0.03426053431712495,5.139500000000005,0,10,2,2,5,8,0,7,0,0,0.0,0.0,0.0,37.06967162821632,45.21972539696869,5.316788604006331,0.0,9.79096695103555,4.899909730850478,131.44841319909702,22.99804733313562,20.440002706912185,5.687386274683562,37.36330450574129,9.837253136417502,0.0,41.43195470307527,0.0,37.342545839204234,0.0,52.41128923279716,1.306967355349296,29.81771239000207,0.0,0,0,0,0,0,4,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.2399,-99.0
*c1cccc(Oc2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)c1,1.6877051087394028,21.861078361706785,8.640213808612575,8.640213808612575,3.350285045334225,11.118533790104014,32.663430647963196,4.736862953800049,0.6896551724137931,1.8620689655172413,0.0,-4.26,29,2.1801031852392048,0.0469914697988707,1.1808999999999994,0,7,0,0,3,7,0,3,0,0,0.0,0.0,0.0,4.736862953800049,27.611263926320795,9.551078168738563,0.0,0.0,0.0,102.07888700111144,17.186409941251373,33.04029760246969,0.0,9.551078168738563,0.0,0.0,0.0,0.0,6.348242925233382,0.0,52.033611237209094,0.6737096546918675,18.659307514369377,0.0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,2.5671,-99.0
*CC(=O)OCCCCCCOC(=O)Cn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,1.590358700789601,23.413484604514085,9.282805707627631,9.282805707627631,3.1511851193695364,34.751129274072454,34.12108411032395,9.473725907600098,0.7666666666666667,1.7333333333333334,0.4,-3.56,30,3.5572468397352437,0.019437332022594234,-0.16079999999999983,0,10,0,0,1,10,0,10,0,0,0.0,0.0,0.0,19.06280027574374,33.48350743376288,9.551078168738563,0.0,39.15178009730723,13.213763929025836,53.54795045341853,0.0,22.237067580208027,0.0,34.703452673668096,25.607556681656316,0.0,25.683286491704038,6.923737199690624,10.256194588981069,0.0,73.9977768037995,0.2928006740027005,2.55469311080142,0.6310192675724962,0,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,3,-99.0,-99.0,3.6832,-99.0
*c1ccc(Cc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.2802206269186978,28.344206024832225,11.502021128178376,12.985184375772766,4.562146150017942,33.46597205382352,32.04477291782353,0.0,0.6052631578947368,1.6842105263157894,0.034482758620689655,-4.889999999999999,38,3.25333562478389,0.010050974559833614,3.1457000000000024,0,8,2,2,4,6,0,5,0,0,0.0,0.0,0.0,27.59594572061622,45.2197253969687,5.316788604006331,0.0,16.21178857396156,4.899909730850478,118.30984790864456,0.0,10.966276799312087,5.687386274683562,37.36330450574129,16.25807475934351,0.0,52.55885768646926,0.0,26.328258563645186,0.0,51.882365530083405,1.1732725525231351,24.80898618394764,0.0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,2.775,-99.0
