SMILES descriptor 1,SMILES descriptor 2,Anion Smiles,log Li:functional group,Comonomer percentage,approxMW(kDa),approxTg,chain architecture,Comonomer 1 CIC1,Comonomer 1 JGI8,Comonomer 1 MQNs_16,Comonomer 1 NumAromaticRings,Comonomer 1 PubchemFP145,Comonomer 1 PubchemFP15,Comonomer 1 PubchemFP178,Comonomer 1 PubchemFP299,Comonomer 1 PubchemFP33,Comonomer 1 PubchemFP340,Comonomer 1 PubchemFP367,Comonomer 1 PubchemFP370,Comonomer 1 PubchemFP375,Comonomer 1 PubchemFP434,Comonomer 1 PubchemFP528,Comonomer 1 PubchemFP582,Comonomer 1 PubchemFP613,Comonomer 1 PubchemFP643,Comonomer 1 PubchemFP680,Comonomer 1 PubchemFP693,Comonomer 1 PubchemFP696,Comonomer 1 RDF120u,Comonomer 1 RDF130m,Comonomer 1 RDF65u,Comonomer 1 RDF95m,Comonomer 1 RDF95u,Comonomer 1 SMR_VSA10,Comonomer 1 SMR_VSA7,Comonomer 1 SlogP_VSA12,Comonomer 1 SlogP_VSA6,Comonomer 1 fr_aryl_methyl,Comonomer 1 qed,Comonomer 2 AVP-0,Comonomer 2 GATS3m,Comonomer 2 GATS5v,Comonomer 2 MATS3s,Comonomer 2 MATS4c,Comonomer 2 MQNs_16,Comonomer 2 MQNs_5,Comonomer 2 NumAromaticCarbocycles,Comonomer 2 NumAromaticRings,Comonomer 2 PubchemFP12,Comonomer 2 PubchemFP13,Comonomer 2 PubchemFP148,Comonomer 2 PubchemFP15,Comonomer 2 PubchemFP178,Comonomer 2 PubchemFP299,Comonomer 2 PubchemFP3,Comonomer 2 PubchemFP33,Comonomer 2 PubchemFP370,Comonomer 2 PubchemFP375,Comonomer 2 PubchemFP376,Comonomer 2 PubchemFP439,Comonomer 2 PubchemFP528,Comonomer 2 PubchemFP586,Comonomer 2 PubchemFP613,Comonomer 2 PubchemFP614,Comonomer 2 PubchemFP656,Comonomer 2 PubchemFP680,Comonomer 2 PubchemFP688,Comonomer 2 PubchemFP696,Comonomer 2 RDF100m,Comonomer 2 SMR_VSA7,Comonomer 2 SlogP_VSA10,Comonomer 2 SlogP_VSA12,Comonomer 2 SlogP_VSA6,Comonomer 2 TDB10s,Comonomer 2 VSA_EState10,Comonomer 2 fr_aryl_methyl,drying vacuum,logCond60
OC(*)C*,*CCOC(=O)C*,[O-]Cl(=O)(=O)=O,-0.602059991,98.0,125000.0,41.0,S_1,1.289960053,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.406807966,0.67060056,1.365897701,1.101936842,-0.369873817,0.033479063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-7.459811029
OC(*)C*,*CCOC(=O)C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.602059991,98.0,125000.0,59.0,S_1,1.289960053,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.406807966,0.67060056,1.365897701,1.101936842,-0.369873817,0.033479063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-7.116898221
*CNC*,*CNC*,C(F)(F)(F)S(=O)(=O)[O-],-1.176091259,100.0,122664.0,-17.32891832,S_1,1.7509775,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,2.19e-280,0.0,0.0,0.0,0.0,0.0,0.0,0,0.39867094,0.833333333,0.943956616,0.0,-0.173553719,0.117659779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-5.541342791
*CNC*,*CNC*,C(F)(F)(F)S(=O)(=O)[O-],-1.0,100.0,122664.0,-10.24650478,S_1,1.7509775,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,2.19e-280,0.0,0.0,0.0,0.0,0.0,0.0,0,0.39867094,0.833333333,0.943956616,0.0,-0.173553719,0.117659779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-6.003892002
*CNC*,*CNC*,[O-]Cl(=O)(=O)=O,-1.176091259,100.0,122664.0,-15.39735099,S_1,1.7509775,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,2.19e-280,0.0,0.0,0.0,0.0,0.0,0.0,0,0.39867094,0.833333333,0.943956616,0.0,-0.173553719,0.117659779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-5.633429112
*CNC*,*CNC*,[O-]Cl(=O)(=O)=O,-1.0,100.0,122664.0,-0.128771155,S_1,1.7509775,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,2.19e-280,0.0,0.0,0.0,0.0,0.0,0.0,0,0.39867094,0.833333333,0.943956616,0.0,-0.173553719,0.117659779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-6.379373023
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[O-],-1.204119983,100.0,162707.0,-42.07137601,S_1,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-6.017038874
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[O-],-1.0,100.0,162707.0,-33.79323032,S_1,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-5.971895376
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[O-],-0.770852012,100.0,162707.0,4.194260486,S_1,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-7.030151148
CN(C*)C*,CN(C*)C*,[O-]Cl(=O)(=O)=O,-1.176091259,100.0,162707.0,-53.01692421,S_1,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-6.497145169
CN(C*)C*,CN(C*)C*,[O-]Cl(=O)(=O)=O,-1.0,100.0,162707.0,-20.27225901,S_1,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-7.591916938
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[O-],-1.397940009,100.0,50.0,-36.0,S_2,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-4.872981847
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[O-],-1.301029996,100.0,50.0,-31.0,S_2,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-4.470348068
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[O-],-1.255272505,100.0,50.0,-30.0,S_2,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-4.55151118
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[O-],-1.146128036,100.0,50.0,-24.0,S_2,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-5.082716375
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[O-],-0.903089987,100.0,50.0,-5.0,S_2,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-6.028903531
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-2.602059991,100.0,10.0,-61.5,S_2,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-4.971466005
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-2.301029996,100.0,10.0,-61.0,S_2,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-4.885211587
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-2.0,100.0,10.0,-63.0,S_2,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-4.513827281
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.698970004,100.0,10.0,-61.0,S_2,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-4.378016645
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.301029996,100.0,10.0,-52.0,S_2,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-4.3904622
CN(C*)C*,CN(C*)C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.0,100.0,10.0,-45.0,S_2,2.56032404,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9.000000000000001e-274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.384462781,0.861803399,1.966707927,0.0,-1.0,0.179001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-5.060487918
CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.838849091,100.0,9.6,156.0,S_1,3.010578704,0.01246699,6,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,7.220714269,0.015307924,35.34641105,4.084384829,12.59024936,17.84465893,69.77891136,6.037802843,36.39820241,2,0.552488304,0.707016439,1.038516123,1.101291117,-0.154966013,0.069147807,6,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.508433733,69.77891136,0.0,6.037802843,36.39820241,18.37474145,5.976772802,2,2,-5.430717876
CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.491361694,100.0,9.6,167.0,S_1,3.010578704,0.01246699,6,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,7.220714269,0.015307924,35.34641105,4.084384829,12.59024936,17.84465893,69.77891136,6.037802843,36.39820241,2,0.552488304,0.707016439,1.038516123,1.101291117,-0.154966013,0.069147807,6,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.508433733,69.77891136,0.0,6.037802843,36.39820241,18.37474145,5.976772802,2,2,-5.455759599
CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.255272505,100.0,9.6,171.0,S_1,3.010578704,0.01246699,6,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,7.220714269,0.015307924,35.34641105,4.084384829,12.59024936,17.84465893,69.77891136,6.037802843,36.39820241,2,0.552488304,0.707016439,1.038516123,1.101291117,-0.154966013,0.069147807,6,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.508433733,69.77891136,0.0,6.037802843,36.39820241,18.37474145,5.976772802,2,2,-4.838063439
CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.079181246,100.0,9.6,193.0,S_1,3.010578704,0.01246699,6,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,7.220714269,0.015307924,35.34641105,4.084384829,12.59024936,17.84465893,69.77891136,6.037802843,36.39820241,2,0.552488304,0.707016439,1.038516123,1.101291117,-0.154966013,0.069147807,6,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.508433733,69.77891136,0.0,6.037802843,36.39820241,18.37474145,5.976772802,2,2,-2.475792988
CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.838849091,100.0,2.1,150.0,S_1,3.010578704,0.01246699,6,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,7.220714269,0.015307924,35.34641105,4.084384829,12.59024936,17.84465893,69.77891136,6.037802843,36.39820241,2,0.552488304,0.707016439,1.038516123,1.101291117,-0.154966013,0.069147807,6,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.508433733,69.77891136,0.0,6.037802843,36.39820241,18.37474145,5.976772802,2,2,-7.033898305
CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.491361694,100.0,2.1,155.0,S_1,3.010578704,0.01246699,6,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,7.220714269,0.015307924,35.34641105,4.084384829,12.59024936,17.84465893,69.77891136,6.037802843,36.39820241,2,0.552488304,0.707016439,1.038516123,1.101291117,-0.154966013,0.069147807,6,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.508433733,69.77891136,0.0,6.037802843,36.39820241,18.37474145,5.976772802,2,2,-5.55932
CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.255272505,100.0,2.1,207.0,S_1,3.010578704,0.01246699,6,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,7.220714269,0.015307924,35.34641105,4.084384829,12.59024936,17.84465893,69.77891136,6.037802843,36.39820241,2,0.552488304,0.707016439,1.038516123,1.101291117,-0.154966013,0.069147807,6,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.508433733,69.77891136,0.0,6.037802843,36.39820241,18.37474145,5.976772802,2,2,-4.9661
CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,CC1=C(C)C(COCP(=S)(CO*)CC2=CC=CC=C2)=C(C)C(C)=C1C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.079181246,100.0,2.1,210.0,S_1,3.010578704,0.01246699,6,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,7.220714269,0.015307924,35.34641105,4.084384829,12.59024936,17.84465893,69.77891136,6.037802843,36.39820241,2,0.552488304,0.707016439,1.038516123,1.101291117,-0.154966013,0.069147807,6,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.508433733,69.77891136,0.0,6.037802843,36.39820241,18.37474145,5.976772802,2,2,-4.20339
COC1=CC=CC(OC)=C1C(=O)NC1=CC=C(C=C1)C(*)C*,COC1=CC=CC(OC)=C1C(=O)NC1=CC=C(C=C1)C(*)C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.176091259,100.0,390.0,164.0,S_2,2.218806634,0.005596001,6,2,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,6.733464064,0.002774181,17.84799889,4.012897586,14.66922042,11.594566,53.59147246,0.0,42.46456948,1,0.888457605,0.59910956,1.014714635,1.087725259,-0.118796705,-0.143087894,6,0,2,2,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,2.262336874,53.59147246,5.687386275,0.0,42.46456948,16.28521381,0.0,1,2,-4.26760624
*CC(COCCCSCCCC(=O)NCCN1C=CN=C1)O*,*CCO*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-2.029449934,17.0,41204.28,-32.0,S_2,2.480646939,0.003995811,2,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,7.694871376,0.304932935,21.29075856,3.747775089,7.994787366,17.66906468,18.72100722,11.76188495,18.72100722,0,0.524886114,0.80274943,1.538441841,0.0,-0.375,0.147662732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,-5.15563935
*CC(COCCCSCCCC(=O)NCCN1C=CN=C1)O*,*CCO*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-2.249558022,17.0,41204.28,-33.0,S_2,2.480646939,0.003995811,2,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,7.694871376,0.304932935,21.29075856,3.747775089,7.994787366,17.66906468,18.72100722,11.76188495,18.72100722,0,0.524886114,0.80274943,1.538441841,0.0,-0.375,0.147662732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,-5.206566454
*CC(COCCSCCCC(=O)NCCCN1C=CN=C1)O*,*CC(COCCSCCCC(=O)NCCCN1C=CN=C1)O*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-2.124938737,100.0,25610.25,-11.0,S_2,2.480646939,0.003995811,2,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,7.694871376,0.304932935,21.29075856,3.747775089,7.994787366,17.66906468,18.72100722,11.76188495,18.72100722,0,0.524886114,0.643047071,1.103651233,0.930111824,-0.013411736,-0.044161515,2,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1.64315518,18.72100722,0.0,11.76188495,18.72100722,17.10895274,1.877267228,0,3,-5.900290018
*CC(COCCSCCCC(=O)NCCCN1C=CN=C1)O*,*CC(COCCSCCCC(=O)NCCCN1C=CN=C1)O*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.698970004,100.0,25610.25,-4.0,S_2,2.480646939,0.003995811,2,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,7.694871376,0.304932935,21.29075856,3.747775089,7.994787366,17.66906468,18.72100722,11.76188495,18.72100722,0,0.524886114,0.643047071,1.103651233,0.930111824,-0.013411736,-0.044161515,2,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1.64315518,18.72100722,0.0,11.76188495,18.72100722,17.10895274,1.877267228,0,3,-6.033489785
*CC(COCCSCCCC(=O)NCCCN1C=CN=C1)O*,*CC(COCCSCCCC(=O)NCCCN1C=CN=C1)O*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.522878745,100.0,25610.25,-1.0,S_2,2.480646939,0.003995811,2,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,7.694871376,0.304932935,21.29075856,3.747775089,7.994787366,17.66906468,18.72100722,11.76188495,18.72100722,0,0.524886114,0.643047071,1.103651233,0.930111824,-0.013411736,-0.044161515,2,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1.64315518,18.72100722,0.0,11.76188495,18.72100722,17.10895274,1.877267228,0,3,-6.091671913
*CC(*)CCSCCCC(=O)NCCN1C=CN=C1,*CC(*)CCSCCCC(=O)NCCN1C=CN=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.823908741,100.0,56286.0,11.0,S_2,2.298058482,0.005594136,2,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,6.279990666,0.392198257,21.79398384,2.366940029,9.701763537,17.66906468,18.72100722,11.76188495,18.72100722,0,0.663076509,0.662018078,1.026634871,0.948797611,-0.00895324,-0.133831696,2,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,2.460586697,18.72100722,0.0,11.76188495,18.72100722,16.17514127,1.949304528,0,3,-7.385200563
*CC(*)CCSCCCC(=O)NCCN1C=CN=C1,*CC(*)CCSCCCC(=O)NCCN1C=CN=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.397940009,100.0,56286.0,24.0,S_2,2.298058482,0.005594136,2,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,6.279990666,0.392198257,21.79398384,2.366940029,9.701763537,17.66906468,18.72100722,11.76188495,18.72100722,0,0.663076509,0.662018078,1.026634871,0.948797611,-0.00895324,-0.133831696,2,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,2.460586697,18.72100722,0.0,11.76188495,18.72100722,16.17514127,1.949304528,0,3,-7.763101501
*CC(*)CCSCCCC(=O)NCCN1C=CN=C1,*CC(*)CCSCCCC(=O)NCCN1C=CN=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.22184875,100.0,56286.0,39.0,S_2,2.298058482,0.005594136,2,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,6.279990666,0.392198257,21.79398384,2.366940029,9.701763537,17.66906468,18.72100722,11.76188495,18.72100722,0,0.663076509,0.662018078,1.026634871,0.948797611,-0.00895324,-0.133831696,2,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,2.460586697,18.72100722,0.0,11.76188495,18.72100722,16.17514127,1.949304528,0,3,-9.001342017
